,h,lam,tol,ite_f,ite_r,time_f,time_r,nm_f,nm_r,res_f,res_r,err_f,err_r,err_comp
116,32.0,1e-07,1e-10,74.0,188.0,3.3205580711364746,1.8700571060180664,0.5511549494873286,0.551236216981295,0.0001448530866288,0.0001448237611209,0.2458309722475685,0.2458823573079414,0.0001804133589904
117,64.0,1e-07,1e-10,89.0,188.0,27.93419599533081,6.341807126998901,0.5027898574664087,0.50290621164338,0.0001928574206178,0.0001928283401373,0.1986349528676278,0.1986557130418236,0.0002107811743541
118,128.0,1e-07,1e-10,86.0,166.0,225.0253767967224,25.682452917099,0.4307628512039569,0.4308978050453459,0.0002012560559047,0.0002012281112698,0.1428121262584295,0.1427958409827995,0.0002299679868195
119,256.0,1e-07,1e-10,78.0,176.0,2556.483898162842,132.42530989646912,0.3917044156174589,0.3918361367336958,0.0002127506569478,0.0002127272362608,0.128828762805501,0.1288130543950965,0.0002075091420817
120,32.0,1e-08,1e-06,7.0,9.0,0.3109030723571777,0.1139311790466308,0.4740576828200178,0.4751044780602985,0.0003059926945128,0.0002925021415991,0.1796923783921271,0.1744772921191064,0.0116537977972072
121,64.0,1e-08,1e-06,7.0,9.0,2.1875598430633545,0.4476461410522461,0.4320265554348433,0.4347779419262987,0.0003354399422519,0.000325724626968,0.2008478778337762,0.1967224742496283,0.0090174004322315
122,128.0,1e-08,1e-06,7.0,9.0,18.582012176513672,2.5730788707733154,0.3687550679916384,0.3706949324090764,0.0003330071771903,0.0003275171138549,0.2184904340644241,0.2160655203678544,0.0052968111769774
123,256.0,1e-08,1e-06,7.0,9.0,224.3056678771973,21.14049410820008,0.3313890473589111,0.3330872529786453,0.0003307420146104,0.0003263764169605,0.229061626132374,0.2271202125263461,0.004395309855234
124,32.0,1e-08,1e-07,26.0,60.0,1.181696891784668,0.6168038845062256,0.5701765722755864,0.6381380392284685,0.0001484182747219,0.0001313562615997,0.2733123709957119,0.3951561297928187,0.162173515842283
125,64.0,1e-08,1e-07,22.0,104.0,6.834392070770264,3.5851941108703613,0.4854334895969714,0.7227094357749315,0.0002036771209957,0.0001702195825101,0.1424309341480732,0.540806371122226,0.485795121965809
126,128.0,1e-08,1e-07,20.0,33.0,52.77481770515442,6.071285963058472,0.4245356209717278,0.4258212352534014,0.0002062501407202,0.0002056679006361,0.133301543510799,0.1322906594702132,0.006712070542334
127,256.0,1e-08,1e-07,17.0,30.0,555.8498721122742,35.67671799659729,0.3869043796533632,0.3906299596626723,0.0002173157583422,0.000215489997644,0.14241602520855,0.1366672291653634,0.0189428562407973
128,32.0,1e-08,1e-08,103.0,233.0,4.923533916473389,2.522664785385132,0.8847885102268302,0.8874156382332825,8.818870215533801e-05,8.78223985728122e-05,0.7305841813708722,0.7337312306916974,0.0143629259545928
129,64.0,1e-08,1e-08,112.0,231.0,35.32219982147217,7.401543140411377,0.8648681462090203,0.8681075537666946,0.0001581995293694,0.0001579633237607,0.7216451216454486,0.7254506129709861,0.0126804046159078
130,128.0,1e-08,1e-08,121.0,236.0,318.59965109825134,36.043506145477295,0.6305819912616183,0.6330588225114817,0.0001883417925814,0.0001882337926619,0.4616646706373251,0.4649782639255042,0.0099497704080009
131,256.0,1e-08,1e-08,87.0,186.0,2853.6973259449005,139.98236274719238,0.4863275423907513,0.4884912986502994,0.0002075416131179,0.0002074705309198,0.2807250478129924,0.2843584755254253,0.0072879305988803
